#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
Fighting Masters (USA);Fighting Masters (USA);Mega Drive;;1992;Almanic;Fighting;1-2;0;;;;;;;;;;;us;pro_UK_04
Final Blow (Japan) (En);Final Blow (Japan) (En);Mega Drive;James 'Buster' Douglas Knockout Boxing (USA, Europe);1990;Taito;Sports;1-2;0;;;;;;;;;;;jp;pro_UK_03
Final Blow (Japan) (En) (Beta) (1990-01-16);Final Blow (Japan) (En) (Beta) (1990-01-16);Mega Drive;James 'Buster' Douglas Knockout Boxing (USA, Europe);1990;Taito;Sports;1-2;0;;;;;;;;;;;jp;pro_UK_03
Final Zone (Japan, USA) (En);Final Zone (Japan, USA) (En);Mega Drive;;;;;;0;;;;;;;;;;;jp,us;
Fire Mustang (Japan);Fire Mustang (Japan);Mega Drive;;1991;Taito;Shoot'em Up;1;0;;;;;;;;;;;jp;pro_UK_03
Fire Shark (Europe);Fire Shark (Europe);Mega Drive;;1990;Toaplan;Shoot'em Up;1;0;;;;;;;;;;;eu;pro_UK_02
Fire Shark (USA);Fire Shark (USA);Mega Drive;Fire Shark (Europe);1990;Toaplan;Shoot'em Up;1;0;;;;;;;;;;;eu;pro_UK_02
Fire Shark (World) (Retro-Bit);Fire Shark (World) (Retro-Bit);Mega Drive;Fire Shark (Europe);1990;Toaplan;Shoot'em Up;1;0;;;;;;;;;;;eu;pro_UK_02
Flash Point (Japan) (En) (Proto);Flash Point (Japan) (En) (Proto);Mega Drive;;1993;Zemina;Puzzle;;0;;;;;;;;;;;jp;
Flashback (Europe) (En,Fr) (Beta) (1992-09-18);Flashback (Europe) (En,Fr) (Beta) (1992-09-18);Mega Drive;Flashback (Europe) (En,Fr);1992;Delphine Software International;Adventure;1;0;;;;;;;;;;;eu;18
Flashback (Europe) (En,Fr);Flashback (Europe) (En,Fr);Mega Drive;;1992;Delphine Software International;Adventure;1;0;;;;;;;;;;;eu;18
Flashback (Japan);Flashback (Japan);Mega Drive;Flashback (Europe) (En,Fr);1992;Delphine Software International;Adventure;1;0;;;;;;;;;;;eu;18
Flashback - The Quest for Identity (USA) (En,Fr);Flashback - The Quest for Identity (USA) (En,Fr);Mega Drive;Flashback (Europe) (En,Fr);1992;Delphine Software International;Adventure;1;0;;;;;;;;;;;us;18
Flicky (USA, Europe);Flicky (USA, Europe);Mega Drive;;1991;SEGA;Platform;1;0;;;;;;;;;;;eu,us;
Flink (Europe) (En,Fr,De);Flink (Europe) (En,Fr,De);Mega Drive;;1994;Sony;Platform;1;0;;;;;;;;;;;eu;6
Flink (Europe) (En,Fr,De) (Beta);Flink (Europe) (En,Fr,De) (Beta);Mega Drive;Flink (Europe) (En,Fr,De);1994;Sony;Platform;1;0;;;;;;;;;;;eu;6
Flintstones, The (USA) (Beta) (1992-11-05) (Taito);Flintstones, The (USA) (Beta) (1992-11-05) (Taito);Mega Drive;Flintstones, The (Europe) (Taito);1993;Taito;Platform;1;0;;;;;;;;;;;eu,us;
Flintstones, The (USA) (Proto) (Ocean);Flintstones, The (USA) (Proto) (Ocean);Mega Drive;;1993;Taito;Platform;1;0;;;;;;;;;;;eu,us;
Flintstones, The (Japan) (Taito);Flintstones, The (Japan) (Taito);Mega Drive;Flintstones, The (Europe) (Taito);1993;Taito;Platform;1;0;;;;;;;;;;;eu,us;
Flintstones, The (Europe) (Taito);Flintstones, The (Europe) (Taito);Mega Drive;;1993;Taito;Platform;1;0;;;;;;;;;;;eu,us;
Flintstones, The (USA) (Taito);Flintstones, The (USA) (Taito);Mega Drive;Flintstones, The (Europe) (Taito);1993;Taito;Platform;1;0;;;;;;;;;;;eu,us;
Flux (Europe) (Program);Flux (Europe) (Program);Mega Drive;;1995;EXP;;;0;;;;;;;;;;;eu;
Flux (Europe) (Beta) (Program);Flux (Europe) (Beta) (Program);Mega Drive;Flux (Europe) (Program);1995;EXP;;;0;;;;;;;;;;;eu;
Forca Alienigena (Brazil);Forca Alienigena (Brazil);Mega Drive;;2002;Devworks Game Technology;Shooter;1;0;;;;;;;;;;;br;TI
Foreman for Real (World);Foreman for Real (World);Mega Drive;;1995;Software Creations;Sports;1-8;0;;;;;;;;;;;wor;6
Forgotten Worlds (World);Forgotten Worlds (World);Mega Drive;Forgotten Worlds (World) (Rev A);1990;Capcom;Shoot'em Up;1-2;0;;;;;;;;;;;wor;12
Forgotten Worlds (World) (Rev A);Forgotten Worlds (World) (Rev A);Mega Drive;;1990;Capcom;Shoot'em Up;1-2;0;;;;;;;;;;;wor;12
Formula One (USA);Formula One (USA);Mega Drive;F1 (Europe);1993;Domark;Racing, Driving;1-2;0;;;;;;;;;;;us;GA
Frank Thomas Big Hurt Baseball (USA, Europe);Frank Thomas Big Hurt Baseball (USA, Europe);Mega Drive;;1995;Acclaim;Sports;1-2;0;;;;;;;;;;;eu,us;6
Frog Dude (Europe) (Proto);Frog Dude (Europe) (Proto);Mega Drive;;;Twilight;;;0;;;;;;;;;;;us;
Frogger (USA);Frogger (USA);Mega Drive;Frogger (USA) (Rev 1);1998;Morning Star Multimedia;Action;1-2;0;;;;;;;;;;;us;6
Frogger (USA) (Rev 1);Frogger (USA) (Rev 1);Mega Drive;;1998;Morning Star Multimedia;Action;1-2;0;;;;;;;;;;;us;6
From TV Animation Slam Dunk - Kyougou Makkou Taiketsu! (Japan);From TV Animation Slam Dunk - Kyougou Makkou Taiketsu! (Japan);Mega Drive;;1995;Bandai;Sports;1-2;0;;;;;;;;;;;jp;
Fun 'n Games (Europe);Fun 'n Games (Europe);Mega Drive;;1993;Leland Interactive Media;Various;1;0;;;;;;;;;;;eu,us;GA
Fun 'n' Games (USA);Fun 'n' Games (USA);Mega Drive;Fun 'n Games (Europe);1993;Leland Interactive Media;Various;1;0;;;;;;;;;;;eu,us;GA
Fun Car Rally (USA) (Beta);Fun Car Rally (USA) (Beta);Mega Drive;Combat Cars (USA, Europe);1993;Leland Interactive Media;Racing, Driving;;0;;;;;;;;;;;us;
Funny World & Balloon Boy (USA) (Unl);Funny World & Balloon Boy (USA) (Unl);Mega Drive;;1993;AV Artisan;Compilation;1;0;;;;;;;;;;;us;
Fushigi no Umi no Nadia (Japan);Fushigi no Umi no Nadia (Japan);Mega Drive;;1991;Namco;Adventure;1;0;;;;;;;;;;;jp;
Futbol Argentino 96 (Argentina) (Pirate);Futbol Argentino 96 (Argentina) (Pirate);Mega Drive;J. League Pro Striker 2 (Japan);;Miky;;1-4;0;;;;;;;;;;;;
Futbol Argentino 98 - Pasion de Multitudes (Argentina) (Pirate);Futbol Argentino 98 - Pasion de Multitudes (Argentina) (Pirate);Mega Drive;FIFA Soccer 95 (USA, Europe) (En,Fr,De,Es);1994;Extended Play Productions;Sports;1-4;0;;;;;;;;;;;;3
Futbol Argentino Deluxe (Argentina) (Pirate);Futbol Argentino Deluxe (Argentina) (Pirate);Mega Drive;International Superstar Soccer Deluxe (Europe, Brazil) (En);;;;;;;;;;;;;;;;;
G-LOC - Air Battle (World) (1992-11-23) (Sega Channel);G-LOC - Air Battle (World) (1992-11-23) (Sega Channel);Mega Drive;G-LOC - Air Battle (World);1993;SEGA;Shoot'em Up;1;0;;;;;;;;;;;wor;16
G-LOC - Air Battle (World);G-LOC - Air Battle (World);Mega Drive;;1993;SEGA;Shoot'em Up;1;0;;;;;;;;;;;wor;16
G-LOC - Air Battle (World) (Beta);G-LOC - Air Battle (World) (Beta);Mega Drive;G-LOC - Air Battle (World);1993;SEGA;Shoot'em Up;1;0;;;;;;;;;;;wor;16
Gadget Twins (USA);Gadget Twins (USA);Mega Drive;;1992;Imagitec Design;Action;1-2;0;;;;;;;;;;;us;15
Gaiares (Japan, USA) (En);Gaiares (Japan, USA) (En);Mega Drive;;1990;Telenet;Shoot'em Up;1;0;;;;;;;;;;;jp,us;
Gaiares (World) (Retro-Bit);Gaiares (World) (Retro-Bit);Mega Drive;Gaiares (Japan, USA) (En);1990;Telenet;Shoot'em Up;1;0;;;;;;;;;;;jp,us;
Gain Ground (USA) (Beta) (1990-07-27);Gain Ground (USA) (Beta) (1990-07-27);Mega Drive;Gain Ground (Europe);1991;Renovation Products;Strategy;1-2;0;;;;;;;;;;;wor;7
Gain Ground (Japan) (En);Gain Ground (Japan) (En);Mega Drive;Gain Ground (Europe);1991;Renovation Products;Strategy;1-2;0;;;;;;;;;;;wor;7
Gain Ground (USA);Gain Ground (USA);Mega Drive;Gain Ground (Europe);1991;Renovation Products;Strategy;1-2;0;;;;;;;;;;;wor;7
Gain Ground (Europe);Gain Ground (Europe);Mega Drive;;1991;Renovation Products;Strategy;1-2;0;;;;;;;;;;;wor;7
Galaxy Force II (USA, Europe) (SEGA Classic Collection);Galaxy Force II (USA, Europe) (SEGA Classic Collection);Mega Drive;Galaxy Force II (World) (Rev B);1991;SEGA AM2;Shoot'em Up;1;0;;;;;;;;;;;wor;7
Galaxy Force II (Japan) (En) (Virtual Console);Galaxy Force II (Japan) (En) (Virtual Console);Mega Drive;Galaxy Force II (World) (Rev B);1991;SEGA AM2;Shoot'em Up;1;0;;;;;;;;;;;wor;7
Galaxy Force II (Japan) (Pirate);Galaxy Force II (Japan) (Pirate);Mega Drive;Galaxy Force II (World) (Rev B);1991;SEGA AM2;Shoot'em Up;1;0;;;;;;;;;;;wor;7
Galaxy Force II (Japan) (En);Galaxy Force II (Japan) (En);Mega Drive;Galaxy Force II (World) (Rev B);1991;SEGA AM2;Shoot'em Up;1;0;;;;;;;;;;;wor;7
Galaxy Force II (World) (Rev B);Galaxy Force II (World) (Rev B);Mega Drive;;1991;SEGA AM2;Shoot'em Up;1;0;;;;;;;;;;;wor;7
Gambler Jiko Chuushinha - Katayama Masayuki no Mahjong Doujou (Japan);Gambler Jiko Chuushinha - Katayama Masayuki no Mahjong Doujou (Japan);Mega Drive;;1990;Game Arts;Strategy;1;0;;;;;;;;;;;jp;
Game Genie (USA, Europe) (Program);Game Genie (USA, Europe) (Program);Mega Drive;Game Genie (USA, Europe) (Rev A) (Program);;;;;0;;;;;;;;;;;eu,us;
Game Genie (USA, Europe) (Rev A) (Program);Game Genie (USA, Europe) (Rev A) (Program);Mega Drive;;;;;;0;;;;;;;;;;;eu,us;
Game no Kanzume Otokuyou (Japan) (Sega Channel);Game no Kanzume Otokuyou (Japan) (Sega Channel);Mega Drive;;1990;Masaya Games;Puzzle;1;0;;;;;;;;;;;jp;
Game Toshokan (Japan) (Rev A) (Program);Game Toshokan (Japan) (Rev A) (Program);Mega Drive;;1991;SEGA;;;0;;;;;;;;;;;jp;
Gang Du Shaonian (China) (Pirate);Gang Du Shaonian (China) (Pirate);Mega Drive;Traysia (USA);;;;;;;;;;;;;;;;;
Garfield - Caught in the Act (USA, Europe);Garfield - Caught in the Act (USA, Europe);Mega Drive;;1995;SEGA;Various;1;0;;;;;;;;;;;eu,us;6
Garfield - Caught in the Act (USA, Europe) (Beta) (1995-09-11);Garfield - Caught in the Act (USA, Europe) (Beta) (1995-09-11);Mega Drive;Garfield - Caught in the Act (USA, Europe);1995;SEGA;Various;1;0;;;;;;;;;;;eu,us;6
Gargoyles (USA) (Beta) (1995-10-02);Gargoyles (USA) (Beta) (1995-10-02);Mega Drive;Gargoyles (USA);1995;Buena Vista Interactive;Action;1;0;;;;;;;;;;;us;6
Gargoyles (USA);Gargoyles (USA);Mega Drive;;1995;Buena Vista Interactive;Action;1;0;;;;;;;;;;;us;6
Garou Densetsu - Shukumei no Tatakai (Japan);Garou Densetsu - Shukumei no Tatakai (Japan);Mega Drive;Fatal Fury (Europe, Korea) (En);1991;Gaibrain;Fighting;1-2;0;;;;;;;;;;;jp;16
Garou Densetsu 2 - Aratanaru Tatakai (Japan);Garou Densetsu 2 - Aratanaru Tatakai (Japan);Mega Drive;Fatal Fury 2 (USA, Korea) (En);1994;SNK;Sports;1-2;0;;;;;;;;;;;jp;15
Garry Kitchen's Super Battletank - War in the Gulf (USA);Garry Kitchen's Super Battletank - War in the Gulf (USA);Mega Drive;;1992;Absolute Entertainment;Shooter;1;0;;;;;;;;;;;us;6
Gauntlet (Japan) (En,Ja);Gauntlet (Japan) (En,Ja);Mega Drive;Gauntlet IV (USA, Europe) (En,Ja);1993;Tengen;Adventure;1-4;0;;;;;;;;;;ja,en;jp;GA
Gauntlet (Japan) (En,Ja) (Beta);Gauntlet (Japan) (En,Ja) (Beta);Mega Drive;Gauntlet IV (USA, Europe) (En,Ja);1993;Tengen;Adventure;1-4;0;;;;;;;;;;ja,en;jp;GA
Gauntlet IV (USA, Europe) (En,Ja);Gauntlet IV (USA, Europe) (En,Ja);Mega Drive;;1993;Tengen;Adventure;1-4;0;;;;;;;;;;en,ja;us,eu;GA
Gauntlet IV (USA, Europe) (Beta);Gauntlet IV (USA, Europe) (Beta);Mega Drive;Gauntlet IV (USA, Europe) (En,Ja);1993;Tengen;Adventure;1-4;0;;;;;;;;;;en,ja;us,eu;GA
Gemfire (USA);Gemfire (USA);Mega Drive;;1992;Koei;Strategy;1-2;0;;;;;;;;;;;us;
GEMS (USA) (v2.8) (Proto) (1994-06-04) (Program);GEMS (USA) (v2.8) (Proto) (1994-06-04) (Program);Mega Drive;;;;;;0;;;;;;;;;;;us;
General Chaos (USA, Europe);General Chaos (USA, Europe);Mega Drive;;1994;Game Refuge;Strategy;1-4;0;;;;;;;;;;;eu,us;3
General Chaos Daikonsen (Japan);General Chaos Daikonsen (Japan);Mega Drive;General Chaos (USA, Europe);1994;Game Refuge;Strategy;1-4;0;;;;;;;;;;;jp;3
Generations Lost (USA, Europe);Generations Lost (USA, Europe);Mega Drive;;1994;Time Warner Interactive;Platform;1;0;;;;;;;;;;;us,eu;13
Genghis Khan II - Clan of the Gray Wolf (USA);Genghis Khan II - Clan of the Gray Wolf (USA);Mega Drive;;1994;Koei;Strategy;1-2;0;;;;;;;;;;;us;
Gensou Senki Kokou no Ryuu - Crying Dragon (Japan) (Proto);Gensou Senki Kokou no Ryuu - Crying Dragon (Japan) (Proto);Mega Drive;;;;Action;1;0;;;;;;;;;;;jp;
George Foreman's KO Boxing (Europe);George Foreman's KO Boxing (Europe);Mega Drive;;1992;Flying Edge;Sports;1-2;0;;;;;;;;;;;eu,us;
George Foreman's KO Boxing (USA);George Foreman's KO Boxing (USA);Mega Drive;George Foreman's KO Boxing (Europe);1992;Flying Edge;Sports;1-2;0;;;;;;;;;;;eu,us;
Ghostbusters (Japan);Ghostbusters (Japan);Mega Drive;Ghostbusters (USA, Europe);1990;Compile;Platform;1;0;;;;;;;;;;;wor;
Ghostbusters (USA, Europe);Ghostbusters (USA, Europe);Mega Drive;;1990;Compile;Platform;1;0;;;;;;;;;;;wor;
Ghostbusters (USA, Europe) (Beta) (1990-05-01);Ghostbusters (USA, Europe) (Beta) (1990-05-01);Mega Drive;Ghostbusters (USA, Europe);1990;Compile;Platform;1;0;;;;;;;;;;;wor;
Ghouls'n Ghosts (World) (Rev A) (Sega Channel);Ghouls'n Ghosts (World) (Rev A) (Sega Channel);Mega Drive;Ghouls'n Ghosts (World) (Rev A);1990;Capcom;Platform;1;0;;;;;;;;;;;us;7
Ghouls'n Ghosts (Japan, USA) (En);Ghouls'n Ghosts (Japan, USA) (En);Mega Drive;Ghouls'n Ghosts (World) (Rev A);1990;Capcom;Platform;1;0;;;;;;;;;;;us;7
Ghouls'n Ghosts (World) (Rev A);Ghouls'n Ghosts (World) (Rev A);Mega Drive;;1990;Capcom;Platform;1;0;;;;;;;;;;;us;7
Global Gladiators (Europe);Global Gladiators (Europe);Mega Drive;;1992;Virgin;Action;1;0;;;;;;;;;;;eu;15
Go Net (Japan);Go Net (Japan);Mega Drive;;1992;Aisystem Tokyo;Go;1;0;;;;;;;;;;;jp;
Gods (Europe);Gods (Europe);Mega Drive;;1992;Graftgold Creative Software;Action;1;0;;;;;;;;;;;eu,us;
Gods (Japan);Gods (Japan);Mega Drive;Gods (Europe);1992;Graftgold Creative Software;Action;1;0;;;;;;;;;;;eu,us;
Gods (USA);Gods (USA);Mega Drive;Gods (Europe);1992;Graftgold Creative Software;Action;1;0;;;;;;;;;;;eu,us;
Gods (USA) (Beta);Gods (USA) (Beta);Mega Drive;Gods (Europe);1992;Graftgold Creative Software;Action;1;0;;;;;;;;;;;eu,us;
Golden Axe (World) (Beta) (1989-11-22);Golden Axe (World) (Beta) (1989-11-22);Mega Drive;Golden Axe (World) (Rev A);1990;Team Shinobi;Beat'em Up;1-2;0;;;;;;;;;;;wor;12
Golden Axe (World) (Beta) (1989-10-14);Golden Axe (World) (Beta) (1989-10-14);Mega Drive;Golden Axe (World) (Rev A);1990;Team Shinobi;Beat'em Up;1-2;0;;;;;;;;;;;wor;12
Golden Axe (World);Golden Axe (World);Mega Drive;Golden Axe (World) (Rev A);1990;Team Shinobi;Beat'em Up;1-2;0;;;;;;;;;;;wor;12
Golden Axe (World) (Rev A);Golden Axe (World) (Rev A);Mega Drive;;1990;Team Shinobi;Beat'em Up;1-2;0;;;;;;;;;;;wor;12
Golden Axe (World) (Rev B) (Sega Smash Pack);Golden Axe (World) (Rev B) (Sega Smash Pack);Mega Drive;Golden Axe (World) (Rev A);1990;Team Shinobi;Beat'em Up;1-2;0;;;;;;;;;;;wor;12
Golden Axe II (World);Golden Axe II (World);Mega Drive;;1991;SEGA;Beat'em Up;1-2;0;;;;;;;;;;;wor;12
Golden Axe II (World) (Beta);Golden Axe II (World) (Beta);Mega Drive;Golden Axe II (World);1991;SEGA;Beat'em Up;1-2;0;;;;;;;;;;;wor;12
Golden Axe III (Japan) (En);Golden Axe III (Japan) (En);Mega Drive;;1993;SEGA;Beat'em Up;1-2;0;;;;;;;;;;;jp;12
Golden Axe III (Europe) (Virtual Console);Golden Axe III (Europe) (Virtual Console);Mega Drive;Golden Axe III (Japan) (En);1993;SEGA;Beat'em Up;1-2;0;;;;;;;;;;;jp;12
Goofy's Hysterical History Tour (USA);Goofy's Hysterical History Tour (USA);Mega Drive;;1993;Imagineer;Platform;1;0;;;;;;;;;;;us;GA
Gouketsuji Ichizoku (Japan);Gouketsuji Ichizoku (Japan);Mega Drive;;1994;Atlus;Fighting;2;0;;;;;;;;;;;jp;13
Granada (Japan, USA) (En);Granada (Japan, USA) (En);Mega Drive;Granada (Japan, USA) (En) (Rev A);1990;Wolf Team;Shoot'em Up;1;0;;;;;;;;;;;us,jp;pro_UK_03
Granada (Japan, USA) (En) (Rev A);Granada (Japan, USA) (En) (Rev A);Mega Drive;;1990;Wolf Team;Shoot'em Up;1;0;;;;;;;;;;;us,jp;pro_UK_03
Granada (Japan, USA) (En) (Rev A) (Beta);Granada (Japan, USA) (En) (Rev A) (Beta);Mega Drive;Granada (Japan, USA) (En) (Rev A);1990;Wolf Team;Shoot'em Up;1;0;;;;;;;;;;;us,jp;pro_UK_03
GrandSlam (Japan) (Pirate);GrandSlam (Japan) (Pirate);Mega Drive;GrandSlam - The Tennis Tournament (Europe);;;;;;;;;;;;;;;;;
GrandSlam - The Tennis Tournament (Europe);GrandSlam - The Tennis Tournament (Europe);Mega Drive;;1992;System Sacom;Sports;1-2;0;;;;;;;;;;;eu;8
GrandSlam - The Tennis Tournament '92 (Japan);GrandSlam - The Tennis Tournament '92 (Japan);Mega Drive;GrandSlam - The Tennis Tournament (Europe);1992;System Sacom;Sports;1-2;0;;;;;;;;;;;jp;8
Great Circus Mystery - Mickey to Minnie Magical Adventure 2 (Japan);Great Circus Mystery - Mickey to Minnie Magical Adventure 2 (Japan);Mega Drive;Great Circus Mystery Starring Mickey & Minnie, The (USA);1994;Capcom;Platform;1-2;0;;;;;;;;;;;jp;GA
Great Circus Mystery Starring Mickey & Minnie, The (USA);Great Circus Mystery Starring Mickey & Minnie, The (USA);Mega Drive;;1994;Capcom;Platform;1-2;0;;;;;;;;;;;us;GA
Great Waldo Search, The (USA);Great Waldo Search, The (USA);Mega Drive;;1992;Radiance Software;Various;1-2;0;;;;;;;;;;;us;16
Greatest Heavyweights (Japan);Greatest Heavyweights (Japan);Mega Drive;Greatest Heavyweights (Europe);1994;Acme Animation;Sports;1-2;0;;;;;;;;;;;eu,us;13
Greatest Heavyweights (USA);Greatest Heavyweights (USA);Mega Drive;Greatest Heavyweights (Europe);1994;Acme Animation;Sports;1-2;0;;;;;;;;;;;eu,us;13
Greatest Heavyweights (Europe);Greatest Heavyweights (Europe);Mega Drive;;1994;Acme Animation;Sports;1-2;0;;;;;;;;;;;eu,us;13
Greendog - The Beached Surfer Dude! (USA, Europe);Greendog - The Beached Surfer Dude! (USA, Europe);Mega Drive;;1992;Data Design;Action;1;0;;;;;;;;;;;eu,us;GA
Grind Stormer (USA);Grind Stormer (USA);Mega Drive;;1994;Toaplan;Shoot'em Up;1;0;;;;;;;;;;;us;GA
Growl (USA);Growl (USA);Mega Drive;;1991;Taito;Beat'em Up;1;0;;;;;;;;;;;us;pro_UK_03
Growl (USA) (Beta) (1991-08-26);Growl (USA) (Beta) (1991-08-26);Mega Drive;Growl (USA);1991;Taito;Beat'em Up;1;0;;;;;;;;;;;us;pro_UK_03
Guerra dos Monstros (Brazil) (Mega Drive 4);Guerra dos Monstros (Brazil) (Mega Drive 4);Mega Drive;;2005;Tectoy;Playing cards;1;0;;;;;;;;;;;br;TI
Gunfight 3 in 1 (Taiwan) (En) (Unl);Gunfight 3 in 1 (Taiwan) (En) (Unl);Mega Drive;;;;Lightgun Shooter;1-2;0;;;;;;;;;;;wor,tw;3
Gunship (Europe);Gunship (Europe);Mega Drive;;1993;U.S. Gold;Shoot'em Up;1;0;;;;;;;;;;;eu;
Gunstar Heroes (Europe);Gunstar Heroes (Europe);Mega Drive;;1993;Treasure;Beat'em Up;1-2;0;;;;;;;;;;;eu,us;10
Gunstar Heroes (Japan);Gunstar Heroes (Japan);Mega Drive;Gunstar Heroes (Europe);1993;Treasure;Beat'em Up;1-2;0;;;;;;;;;;;eu,us;10
Gunstar Heroes (Japan) (Sample) (1993-04-xx);Gunstar Heroes (Japan) (Sample) (1993-04-xx);Mega Drive;Gunstar Heroes (Europe);1993;Treasure;Beat'em Up;1-2;0;;;;;;;;;;;eu,us;10
Gunstar Heroes (USA);Gunstar Heroes (USA);Mega Drive;Gunstar Heroes (Europe);1993;Treasure;Beat'em Up;1-2;0;;;;;;;;;;;eu,us;10
Gynoug (Europe);Gynoug (Europe);Mega Drive;;1991;Masaya Games;Shoot'em Up;1;0;;;;;;;;;;;eu;pro_UK_06
Gynoug (Japan);Gynoug (Japan);Mega Drive;Gynoug (Europe);1991;Masaya Games;Shoot'em Up;1;0;;;;;;;;;;;eu;pro_UK_06
Haidi Liang Wanli (Lanbaoshi Zhi Mi) (China) (Pirate);Haidi Liang Wanli (Lanbaoshi Zhi Mi) (China) (Pirate);Mega Drive;Fushigi no Umi no Nadia (Japan);;;;;;;;;;;;;;;;;
Hangkong Baye II (Taiwan) (Pirate);Hangkong Baye II (Taiwan) (Pirate);Mega Drive;Aerobiz Supersonic (USA);1994;Koei;Simulation;1-4;0;;;;;;;;;;zh;cn;6
Hard Drivin' (World);Hard Drivin' (World);Mega Drive;;1990;Atari;Racing, Driving;1;0;;;;;;;;;;;wor;pro_UK_03
HardBall '94 (USA, Europe);HardBall '94 (USA, Europe);Mega Drive;;1994;MindSpan;Sports;1-2;0;;;;;;;;;;;eu,us;GA
HardBall '95 (USA);HardBall '95 (USA);Mega Drive;;1995;MindSpan;Sports;1-2;0;;;;;;;;;;;us;6
HardBall! (USA, Europe) (Unl);HardBall! (USA, Europe) (Unl);Mega Drive;;1991;Ballistic;Sports;1-2;0;;;;;;;;;;;us;
Hardwired (USA, Europe) (Beta);Hardwired (USA, Europe) (Beta);Mega Drive;Red Zone (USA, Europe);1994;Time Warner Interactive;Action;1;0;;;;;;;;;;;;15
Haunting Starring Polterguy (USA, Europe);Haunting Starring Polterguy (USA, Europe);Mega Drive;;1993;Electronic Arts;Various;1-2;0;;;;;;;;;;;eu,us;13
Havoc (Europe);Havoc (Europe);Mega Drive;;1994;Data East;Adventure;1;0;;;;;;;;;;;eu;3
Head-On Soccer (USA);Head-On Soccer (USA);Mega Drive;Fever Pitch Soccer (Europe) (En,Fr,De,Es,It);1995;U.S. Gold;Sports;1-8;0;;;;;;;;;;;us;6
Heavy Nova (USA);Heavy Nova (USA);Mega Drive;;1992;Holocronet;Platform;1-2;0;;;;;;;;;;;us;pro_UK_05
Heavy Unit - Mega Drive Special (Japan);Heavy Unit - Mega Drive Special (Japan);Mega Drive;;1990;Kaneko;Shoot'em Up;1;0;;;;;;;;;;;jp;
Hei Tao 2 - Super Big 2 (Taiwan) (Unl);Hei Tao 2 - Super Big 2 (Taiwan) (Unl);Mega Drive;;;Chuanpu;;;0;;;;;;;;;;;cn;
Hellfire (Europe);Hellfire (Europe);Mega Drive;;1990;Toaplan;Shoot'em Up;1;0;;;;;;;;;;;eu,us;pro_UK_09
Hellfire (Japan);Hellfire (Japan);Mega Drive;Hellfire (Europe);1990;Toaplan;Shoot'em Up;1;0;;;;;;;;;;;eu,us;pro_UK_09
Hellfire (USA);Hellfire (USA);Mega Drive;Hellfire (Europe);1990;Toaplan;Shoot'em Up;1;0;;;;;;;;;;;eu,us;pro_UK_09
Hellfire (World) (Retro-Bit);Hellfire (World) (Retro-Bit);Mega Drive;Hellfire (Europe);1990;Toaplan;Shoot'em Up;1;0;;;;;;;;;;;eu,us;pro_UK_09
Hellfire (USA) (Beta) (1990-07-10);Hellfire (USA) (Beta) (1990-07-10);Mega Drive;Hellfire (Europe);1990;Toaplan;Shoot'em Up;1;0;;;;;;;;;;;eu,us;pro_UK_09
Hercules 2 (Taiwan) (En) (Unl);Hercules 2 (Taiwan) (En) (Unl);Mega Drive;;1991;;Action;1;0;;;;;;;;;;;;
Herzog Zwei (Japan);Herzog Zwei (Japan);Mega Drive;Herzog Zwei (USA, Europe);1988;Technosoft;Strategy;1-2;0;;;;;;;;;;;eu,us;pro_UK_03
Herzog Zwei (USA, Europe);Herzog Zwei (USA, Europe);Mega Drive;;1988;Technosoft;Strategy;1-2;0;;;;;;;;;;;eu,us;pro_UK_03
Hexagonos (Brazil) (Mega Drive 4);Hexagonos (Brazil) (Mega Drive 4);Mega Drive;;2005;Tectoy;Board game;1-2;0;;;;;;;;;;;;TI
High Seas Havoc (USA);High Seas Havoc (USA);Mega Drive;Havoc (Europe);1994;Data East;Adventure;1;0;;;;;;;;;;;us;3
High Seas Havoc (USA) (Beta);High Seas Havoc (USA) (Beta);Mega Drive;Havoc (Europe);1994;Data East;Adventure;1;0;;;;;;;;;;;us;3
Hokuto no Ken - Shin Seikimatsu Kyuuseishu Densetsu (Japan);Hokuto no Ken - Shin Seikimatsu Kyuuseishu Densetsu (Japan);Mega Drive;Last Battle (USA, Europe, Korea) (En);1990;SEGA;Beat'em Up;1;0;;;;;;;;;;;jp;15
Home Alone (USA, Europe);Home Alone (USA, Europe);Mega Drive;;1992;Brian A. Rice;Adventure;1;0;;;;;;;;;;;eu,us;12
Home Alone (USA, Europe) (Beta) (1992-07-xx);Home Alone (USA, Europe) (Beta) (1992-07-xx);Mega Drive;Home Alone (USA, Europe);1992;Brian A. Rice;Adventure;1;0;;;;;;;;;;;eu,us;12
Home Alone 2 - Lost in New York (USA);Home Alone 2 - Lost in New York (USA);Mega Drive;;1993;Interactive Designs;Platform;1;0;;;;;;;;;;;us;GA
Home Alone 2 - Lost in New York (USA) (1993-09-29) (Sega Channel);Home Alone 2 - Lost in New York (USA) (1993-09-29) (Sega Channel);Mega Drive;Home Alone 2 - Lost in New York (USA);1993;Interactive Designs;Platform;1;0;;;;;;;;;;;us;GA
