#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
Lunar - Silver Star Story Complete (USA) (The Making of);Lunar - Silver Star Story Complete (USA) (The Making of);Playstation;;1999;Game Arts;Role Playing Game;1;0;;;;;;;;;;en;us;
Lunar 2 - Eternal Blue Complete (USA) (Demo);Lunar 2 - Eternal Blue Complete (USA) (Demo);Playstation;;2000;Game Arts;Role Playing Game;1;0;;;;;;;;;;;;
Lunar 2 - Eternal Blue Complete (USA) (Disc 1);Lunar 2 - Eternal Blue Complete (USA) (Disc 1);Playstation;;2000;Game Arts;Role Playing Game;1;0;;;;;;;;;;;;
Lunar 2 - Eternal Blue Complete (USA) (Disc 2);Lunar 2 - Eternal Blue Complete (USA) (Disc 2);Playstation;;2000;Game Arts;Role Playing Game;1;0;;;;;;;;;;;;
Lunar 2 - Eternal Blue Complete (USA) (Disc 3);Lunar 2 - Eternal Blue Complete (USA) (Disc 3);Playstation;;2000;Game Arts;Role Playing Game;1;0;;;;;;;;;;;;
Lunar 2 - Eternal Blue Complete (USA) (The Making of);Lunar 2 - Eternal Blue Complete (USA) (The Making of);Playstation;;2000;Game Arts;Role Playing Game;1;0;;;;;;;;;;;;
M&M's - Shell Shocked (USA);M&M's - Shell Shocked (USA);Playstation;;2001;Boston Animation.;Platform;1;0;;;;;;;;;;en;us;
MDK (USA);MDK (USA);Playstation;;1997;Neversoft Entertainment;Action;1;0;;;;;;;;;;en;us;
MLB 2000 (USA) (Demo);MLB 2000 (USA) (Demo);Playstation;;1999;989;Sports;1-2;0;;;;;;;;;;;us;
MLB 2000 (USA);MLB 2000 (USA);Playstation;;1999;989;Sports;1-2;0;;;;;;;;;;;us;
MLB 2001 (USA) (Demo);MLB 2001 (USA) (Demo);Playstation;;2000;989;Sports;1-2;0;;;;;;;;;;en;us;
MLB 2001 (USA);MLB 2001 (USA);Playstation;;2000;989;Sports;1-2;0;;;;;;;;;;en;us;
MLB 2002 (USA) (Demo);MLB 2002 (USA) (Demo);Playstation;;2001;989;Sports;1-2;0;;;;;;;;;;en;us;
MLB 2002 (USA);MLB 2002 (USA);Playstation;;2001;989;Sports;1-2;0;;;;;;;;;;en;us;
MLB 2003 (USA) (Demo);MLB 2003 (USA) (Demo);Playstation;;2002;989;Sports;1-2;0;;;;;;;;;;en;us;
MLB 2003 (USA);MLB 2003 (USA);Playstation;;2002;989;Sports;1-2;0;;;;;;;;;;en;us;
MLB 2004 (USA);MLB 2004 (USA);Playstation;;2003;989;Sports;1-2;0;;;;;;;;;;en;us;
MLB 2005 (USA);MLB 2005 (USA);Playstation;;2004;989 Sports;Sports;1-2;0;;;;;;;;;;en;us;
MLB 98 (USA);MLB 98 (USA);Playstation;;1997;Sony Computer Entertainment;Sports;1-2;0;;;;;;;;;;en;us;
MLB 99 (USA);MLB 99 (USA);Playstation;;1998;Sony Computer Entertainment;Sports;1-2;0;;;;;;;;;;en;us;
MLB Pennant Race (USA);MLB Pennant Race (USA);Playstation;;1996;Sony Electronic Publishing;Sports;1-2;0;;;;;;;;;;en;us;
MTV Celebrity Deathmatch (USA);MTV Celebrity Deathmatch (USA);Playstation;;2003;Gotham Games;Fighting;1-2;0;;;;;;;;;;en;us;
MTV Music Generator (USA);MTV Music Generator (USA);Playstation;;1999;Jester Interactive;Music and Dancing;1;0;;;;;;;;;;en;us;
MTV Sports - Pure Ride (USA) (Demo);MTV Sports - Pure Ride (USA) (Demo);Playstation;;2000;Radical Entertainment;Sports;2;0;;;;;;;;;;en;us;
MTV Sports - Pure Ride (USA);MTV Sports - Pure Ride (USA);Playstation;;2000;Radical Entertainment;Sports;2;0;;;;;;;;;;en;us;
MTV Sports - Skateboarding featuring Andy Macdonald (USA);MTV Sports - Skateboarding featuring Andy Macdonald (USA);Playstation;;2000;THQ;Sports;1-2;0;;;;;;;;;;en;us;
MTV Sports - Snowboarding (USA);MTV Sports - Snowboarding (USA);Playstation;;1999;Atari;Sports;1-2;0;;;;;;;;;;en;us;
MTV Sports - T.J. Lavin's Ultimate BMX (USA);MTV Sports - T.J. Lavin's Ultimate BMX (USA);Playstation;;2001;THQ;Sports;1-2;0;;;;;;;;;;en;us;
Machine Head (USA);Machine Head (USA);Playstation;;1996;Eidos Interactive;Shoot'em Up;1;0;;;;;;;;;;;us;
Machine Hunter (USA);Machine Hunter (USA);Playstation;;1997;MGM Interactive;Shooter;1-2;0;;;;;;;;;;en;us;
Madden NFL 2000 (USA);Madden NFL 2000 (USA);Playstation;;1999;EA Sports;Sports;1-8;0;;;;;;;;;;en;us;
Madden NFL 2001 (USA);Madden NFL 2001 (USA);Playstation;;2000;EA Sports;Sports;1-8;0;;;;;;;;;;en;us;
Madden NFL 2002 (USA);Madden NFL 2002 (USA);Playstation;;2001;Budcat;Sports;1-2;0;;;;;;;;;;;us;
Madden NFL 2003 (USA);Madden NFL 2003 (USA);Playstation;;2002;Budcat;Sports;1-2;0;;;;;;;;;;en;us;
Madden NFL 2004 (USA);Madden NFL 2004 (USA);Playstation;;2003;EA Sports;Sports;1-2;0;;;;;;;;;;en;us;
Madden NFL 2005 (USA);Madden NFL 2005 (USA);Playstation;;2004;EA Sports;Sports;1-8;0;;;;;;;;;;;;
Madden NFL 97 (USA);Madden NFL 97 (USA);Playstation;;1996;Electronic Arts;Sports;1-8;0;;;;;;;;;;en;us;
Madden NFL 98 (USA) (Alt);Madden NFL 98 (USA) (Alt);Playstation;;1997;Electronic Arts;Sports;1-8;0;;;;;;;;;;en;us;
Madden NFL 98 (USA);Madden NFL 98 (USA);Playstation;;1997;Electronic Arts;Sports;1-8;0;;;;;;;;;;en;us;
Madden NFL 99 (USA);Madden NFL 99 (USA);Playstation;;1998;EA Sports;Sports;1-2;0;;;;;;;;;;en;us;
Magic - The Gathering - BattleMage (USA);Magic - The Gathering - BattleMage (USA);Playstation;;1998;Acclaim;Strategy;1;0;;;;;;;;;;en;us;
Magic Carpet (USA) (En,Fr,De,Es,Sv);Magic Carpet (USA) (En,Fr,De,Es,Sv);Playstation;;1997;Bullfrog;Strategy;1;0;;;;;;;;;;en,fr,de,es,sv;us;
Maniac Moons (USA) (Proto);Maniac Moons (USA) (Proto);Playstation;;1999;;Shooter;1-2;0;;;;;;;;;;;;
Marble Master (USA);Marble Master (USA);Playstation;;2002;Software 2000;Puzzle;2;0;;;;;;;;;;en;us;
March Madness '98 (USA);March Madness '98 (USA);Playstation;;1998;EA Sports;Sports;1-8;0;;;;;;;;;;en;us;
Mars Moose Adventure - WalkAbout 1 - The Natural History Museum (USA);Mars Moose Adventure - WalkAbout 1 - The Natural History Museum (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Mars Moose Adventure - WalkAbout 2 - The Shakespeare Festival (USA);Mars Moose Adventure - WalkAbout 2 - The Shakespeare Festival (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Mars Moose Adventure - WalkAbout 3 - World Sports Day (USA);Mars Moose Adventure - WalkAbout 3 - World Sports Day (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Mars Moose Cosmic Quest 1 - City Sights (USA);Mars Moose Cosmic Quest 1 - City Sights (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Mars Moose Cosmic Quest 2 - Fairy Tale Island (USA);Mars Moose Cosmic Quest 2 - Fairy Tale Island (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Mars Moose Cosmic Quest 3 - Race Through France (USA);Mars Moose Cosmic Quest 3 - Race Through France (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Mars Moose Stay and Play 1 - In the Clubhouse (USA);Mars Moose Stay and Play 1 - In the Clubhouse (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Mars Moose Stay and Play 2 - In Mars' Bedroom (USA);Mars Moose Stay and Play 2 - In Mars' Bedroom (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Mars Moose Stay and Play 3 - In Lonnie's Classroom (USA);Mars Moose Stay and Play 3 - In Lonnie's Classroom (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Martian Gothic - Unification (USA);Martian Gothic - Unification (USA);Playstation;;2001;Coyote Developments;Action;1;0;;;;;;;;;;en;us;
Marvel Super Heroes (USA);Marvel Super Heroes (USA);Playstation;;1997;Capcom;Fighting;1-2;0;;;;;;;;;;;us;
Marvel Super Heroes vs. Street Fighter (USA);Marvel Super Heroes vs. Street Fighter (USA);Playstation;;1999;Capcom;Fighting;1-2;0;;;;;;;;;;;us;
Marvel vs. Capcom - Clash of Super Heroes (USA);Marvel vs. Capcom - Clash of Super Heroes (USA);Playstation;;2000;Capcom;Fighting;1-2;0;;;;;;;;;;;us;
Mary-Kate and Ashley - Crush Course (USA);Mary-Kate and Ashley - Crush Course (USA);Playstation;;2001;n-Space;Casual Game;1-2;0;;;;;;;;;;en;us;
Mary-Kate and Ashley - Magical Mystery Mall (USA);Mary-Kate and Ashley - Magical Mystery Mall (USA);Playstation;;2000;n-Space;Casual Game;1;0;;;;;;;;;;en;us;
Mary-Kate and Ashley - Winners Circle (USA);Mary-Kate and Ashley - Winners Circle (USA);Playstation;;2001;Tantalus Software;Sports with animals;1-2;0;;;;;;;;;;en;us;
Mass Destruction (USA);Mass Destruction (USA);Playstation;;1997;NMS Software;Strategy;1;0;;;;;;;;;;en;us;
Master of Monsters - Disciples of Gaia (USA);Master of Monsters - Disciples of Gaia (USA);Playstation;;1998;ASCII;Role Playing Game;1-4;0;;;;;;;;;;en;us;
Mat Hoffman's Pro BMX (USA);Mat Hoffman's Pro BMX (USA);Playstation;;2001;Shaba Games;Sports;1-2;0;;;;;;;;;;en;us;
Math Gallery - Collection 1 (USA);Math Gallery - Collection 1 (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Math Gallery - Collection 2 (USA);Math Gallery - Collection 2 (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Math on the Move! 1 - Addition-Subtraction Advanced (USA);Math on the Move! 1 - Addition-Subtraction Advanced (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Math on the Move! 1 - Addition-Subtraction Intermediate (USA);Math on the Move! 1 - Addition-Subtraction Intermediate (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Math on the Move! 2 - Multiplication-Division Advanced (USA);Math on the Move! 2 - Multiplication-Division Advanced (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Math on the Move! 2 - Multiplication-Division Intermediate (USA);Math on the Move! 2 - Multiplication-Division Intermediate (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Maximum Force (USA) (Beta);Maximum Force (USA) (Beta);Playstation;;1997;Mesa Logic;Lightgun Shooter;1-2;0;;;;;;;;;;en;us;
Maximum Force (USA);Maximum Force (USA);Playstation;;1997;Mesa Logic;Lightgun Shooter;1-2;0;;;;;;;;;;en;us;
MechWarrior 2 - 31st Century Combat - Arcade Combat Edition (USA);MechWarrior 2 - 31st Century Combat - Arcade Combat Edition (USA);Playstation;;1997;Quantum Factory;Simulation;1;0;;;;;;;;;;en;eu,us;
Medal of Honor (USA) (Beta);Medal of Honor (USA) (Beta);Playstation;;1999;DreamWorks;Shooter;1-2;0;;;;;;;;;;fr,en,de;fr;
Medal of Honor (USA);Medal of Honor (USA);Playstation;;1999;DreamWorks;Shooter;1-2;0;;;;;;;;;;fr,en,de;fr;
Medal of Honor - Underground (USA);Medal of Honor - Underground (USA);Playstation;;2000;Electronic Arts;Shooter;1-2;0;;;;;;;;;;en;us;
MediEvil (USA) (Beta 1);MediEvil (USA) (Beta 1);Playstation;;1998;SCE Studio Cambridge;Adventure;1;0;;;;;;;;;;en;eu;
MediEvil (USA) (Beta 2);MediEvil (USA) (Beta 2);Playstation;;1998;SCE Studio Cambridge;Adventure;1;0;;;;;;;;;;en;eu;
MediEvil (USA) (Beta 3);MediEvil (USA) (Beta 3);Playstation;;1998;SCE Studio Cambridge;Adventure;1;0;;;;;;;;;;en;eu;
MediEvil (USA) (Beta 4);MediEvil (USA) (Beta 4);Playstation;;1998;SCE Studio Cambridge;Adventure;1;0;;;;;;;;;;en;eu;
MediEvil (USA) (Beta 5);MediEvil (USA) (Beta 5);Playstation;;1998;SCE Studio Cambridge;Adventure;1;0;;;;;;;;;;en;eu;
MediEvil (USA) (Demo);MediEvil (USA) (Demo);Playstation;;1998;SCE Studio Cambridge;Adventure;1;0;;;;;;;;;;en;eu;
MediEvil (USA);MediEvil (USA);Playstation;;1998;SCE Studio Cambridge;Adventure;1;0;;;;;;;;;;en;eu;
MediEvil II (USA);MediEvil II (USA);Playstation;;2000;Sony Computer Entertainment;Adventure;1;0;;;;;;;;;;en;us;
Mega Man 8 (USA);Mega Man 8 (USA);Playstation;;1997;Capcom;Platform;1;0;;;;;;;;;;en;us;
Mega Man Legends (USA);Mega Man Legends (USA);Playstation;;1997;Capcom;Adventure;1;0;;;;;;;;;;en;us;
Mega Man Legends 2 (USA) (Demo);Mega Man Legends 2 (USA) (Demo);Playstation;;2000;Capcom;Adventure;1;0;;;;;;;;;;en;us;
Mega Man Legends 2 (USA);Mega Man Legends 2 (USA);Playstation;;2000;Capcom;Adventure;1;0;;;;;;;;;;en;us;
Mega Man X4 (USA);Mega Man X4 (USA);Playstation;;1997;Capcom;Platform;1;0;;;;;;;;;;en;us;
Mega Man X5 (USA);Mega Man X5 (USA);Playstation;;2001;Capcom;Platform;1;0;;;;;;;;;;en;us;
Mega Man X6 (USA) (Rev 1);Mega Man X6 (USA) (Rev 1);Playstation;;2001;Capcom;Platform;1;0;;;;;;;;;;en;us;
Mega Man X6 (USA);Mega Man X6 (USA);Playstation;;2001;Capcom;Platform;1;0;;;;;;;;;;en;us;
Men in Black - The Series - Crashdown (USA);Men in Black - The Series - Crashdown (USA);Playstation;;2001;Runecraft;Shooter;1;0;;;;;;;;;;;us;
Metal Gear Solid (USA) (Demo);Metal Gear Solid (USA) (Demo);Playstation;;1998;Konami;Action;1;0;;;;;;;;;;en,fr,de;eu;
Metal Gear Solid (USA) (Disc 1) (Rev 1);Metal Gear Solid (USA) (Disc 1) (Rev 1);Playstation;;1998;Konami;Action;1;0;;;;;;;;;;en,fr,de;eu;
Metal Gear Solid (USA) (Disc 1);Metal Gear Solid (USA) (Disc 1);Playstation;;1998;Konami;Action;1;0;;;;;;;;;;en,fr,de;eu;
Metal Gear Solid (USA) (Disc 2) (Rev 1);Metal Gear Solid (USA) (Disc 2) (Rev 1);Playstation;;1998;Konami;Action;1;0;;;;;;;;;;en,fr,de;eu;
Metal Gear Solid (USA) (Disc 2);Metal Gear Solid (USA) (Disc 2);Playstation;;1998;Konami;Action;1;0;;;;;;;;;;en,fr,de;eu;
Metal Gear Solid - VR Missions (USA) (Demo);Metal Gear Solid - VR Missions (USA) (Demo);Playstation;;1998;KCEJ;Action;1;0;;;;;;;;;;;us;
Metal Gear Solid - VR Missions (USA);Metal Gear Solid - VR Missions (USA);Playstation;;1998;KCEJ;Action;1;0;;;;;;;;;;;us;
Metal Slug X (USA);Metal Slug X (USA);Playstation;;2001;SNK;Action;1-2;0;;;;;;;;;;;eu;
Michelin Rally Masters - Race of Champions (USA) (En,Fr,Es);Michelin Rally Masters - Race of Champions (USA) (En,Fr,Es);Playstation;;2000;Digital Illusions;Racing, Driving;2;0;;;;;;;;;;es,fr,en;us;
Micro Machines V3 (USA);Micro Machines V3 (USA);Playstation;;1997;Midway;Racing, Driving;1-8;0;;;;;;;;;;;;
Mike Tyson Boxing (USA) (En,Fr,Es);Mike Tyson Boxing (USA) (En,Fr,Es);Playstation;;2000;Codemasters;Fighting;1-8;0;;;;;;;;;;en;us;
Miracle Space Race (USA);Miracle Space Race (USA);Playstation;;2003;Miracle Designs;Racing, Driving;1;0;;;;;;;;;;en,fr,de,es,it;us;
Misadventures of Tron Bonne, The (USA);Misadventures of Tron Bonne, The (USA);Playstation;;2000;Capcom;Platform;1;0;;;;;;;;;;;us;
Miss Spider's Tea Party (USA);Miss Spider's Tea Party (USA);Playstation;;2000;Hypnotix;Casual Game;1;0;;;;;;;;;;en;us;
Missile Command (USA);Missile Command (USA);Playstation;;1999;Take 2 Interactive;Shooter;1-2;0;;;;;;;;;;en;us;
Mission - Impossible (USA) (En,Fr,Es);Mission - Impossible (USA) (En,Fr,Es);Playstation;;1999;X-Ample;Adventure;1;0;;;;;;;;;;es,fr,en;us;
Mobil 1 Rally Championship (USA);Mobil 1 Rally Championship (USA);Playstation;;2000;Actualize;Racing, Driving;1-2;0;;;;;;;;;;;us;
Mobile Armor (USA);Mobile Armor (USA);Playstation;;2002;Highwaystar;Action;1-2;0;;;;;;;;;;en;us;
Mobile Light Force (USA);Mobile Light Force (USA);Playstation;;2003;Psikyo;Shoot'em Up;1-2;0;;;;;;;;;;en;us;
Mona & Moki 1 - Drive Me Wild! (USA);Mona & Moki 1 - Drive Me Wild! (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Mona & Moki 2 - Drive Me Wilder! (USA);Mona & Moki 2 - Drive Me Wilder! (USA);Playstation;;;;;;0;;;;;;;;;;;us;
Monaco Grand Prix (USA);Monaco Grand Prix (USA);Playstation;;1999;Ubisoft;Racing, Driving;1-4;0;;;;;;;;;;en;us;
Monkey Hero (USA) (Demo);Monkey Hero (USA) (Demo);Playstation;;1999;Take 2 Interactive;Adventure;1;0;;;;;;;;;;;us;
Monkey Hero (USA);Monkey Hero (USA);Playstation;;1999;Take 2 Interactive;Adventure;1;0;;;;;;;;;;;us;
Monkey Magic (USA);Monkey Magic (USA);Playstation;;1997;B-Factory;Action;1;0;;;;;;;;;;;us;
Monopoly (USA) (Alt);Monopoly (USA) (Alt);Playstation;;1997;Hasbro Interactive;Strategy;1-2;0;;;;;;;;;;en;us;
Monopoly (USA);Monopoly (USA);Playstation;;1997;Hasbro Interactive;Strategy;1-2;0;;;;;;;;;;en;us;
Monster Bass (USA);Monster Bass (USA);Playstation;;2002;Magical Company;Hunting and Fishing;1;0;;;;;;;;;;en;us;
Monster Rancher (USA) (Demo);Monster Rancher (USA) (Demo);Playstation;;1997;Tecmo;Simulation;1-2;0;;;;;;;;;;en;us;
Monster Rancher (USA);Monster Rancher (USA);Playstation;;1997;Tecmo;Simulation;1-2;0;;;;;;;;;;en;us;
Monster Rancher 2 (USA) (Demo);Monster Rancher 2 (USA) (Demo);Playstation;;2000;Tecmo;Role Playing Game;1-2;0;;;;;;;;;;;us;
Monster Rancher 2 (USA);Monster Rancher 2 (USA);Playstation;;2000;Tecmo;Role Playing Game;1-2;0;;;;;;;;;;;us;
Monster Rancher Battle Card - Episode II (USA);Monster Rancher Battle Card - Episode II (USA);Playstation;;2000;Tecmo;Playing cards;1-8;0;;;;;;;;;;en;us;
Monster Rancher Hop-A-Bout (USA);Monster Rancher Hop-A-Bout (USA);Playstation;;2000;Tecmo;Platform;2;0;;;;;;;;;;en;us;
MonsterSeed (USA);MonsterSeed (USA);Playstation;;1999;NK System;Role Playing Game;1-2;0;;;;;;;;;;en;us;
Mort the Chicken (USA);Mort the Chicken (USA);Playstation;;2000;Crave Entertainment;Platform;1;0;;;;;;;;;;en;us;
Mortal Kombat - Special Forces (USA);Mortal Kombat - Special Forces (USA);Playstation;;2000;Midway;Fighting;1;0;;;;;;;;;;en;us;
Mortal Kombat 3 (USA);Mortal Kombat 3 (USA);Playstation;;1995;Midway;Fighting;1-2;0;;;;;;;;;;en;us;
Mortal Kombat 4 (USA) (Beta);Mortal Kombat 4 (USA) (Beta);Playstation;;1998;Midway;Fighting;1-2;0;;;;;;;;;;en;us;
Mortal Kombat 4 (USA);Mortal Kombat 4 (USA);Playstation;;1998;Midway;Fighting;1-2;0;;;;;;;;;;en;us;
Mortal Kombat Mythologies - Sub-Zero (USA);Mortal Kombat Mythologies - Sub-Zero (USA);Playstation;;1997;Midway;Fighting;1;0;;;;;;;;;;en;us;
Mortal Kombat Trilogy (USA) (Beta);Mortal Kombat Trilogy (USA) (Beta);Playstation;;1996;Midway;Fighting;1-2;0;;;;;;;;;;en;us;
Mortal Kombat Trilogy (USA) (Rev 1);Mortal Kombat Trilogy (USA) (Rev 1);Playstation;;1996;Midway;Fighting;1-2;0;;;;;;;;;;en;us;
Mortal Kombat Trilogy (USA);Mortal Kombat Trilogy (USA);Playstation;;1996;Midway;Fighting;1-2;0;;;;;;;;;;en;us;
Moto Racer (USA);Moto Racer (USA);Playstation;;1997;Delphine Software International;Racing, Driving;1-2;0;;;;;;;;;;;us;
Moto Racer 2 (USA);Moto Racer 2 (USA);Playstation;;1998;Delphine Software International;Racing, Driving;1-2;0;;;;;;;;;;;ru,us;
Moto Racer World Tour (USA);Moto Racer World Tour (USA);Playstation;;2000;Delphine Software International;Racing, Driving;1-2;0;;;;;;;;;;;us;
Motocross Mania (USA);Motocross Mania (USA);Playstation;;2001;Take 2 Interactive;Racing, Driving;1-2;0;;;;;;;;;;en;us;
Motocross Mania 2 (USA);Motocross Mania 2 (USA);Playstation;;2003;Gotham Games;Racing, Driving;1-2;0;;;;;;;;;;en;us;
Motor Toon Grand Prix (USA);Motor Toon Grand Prix (USA);Playstation;;1994;Sony Computer Entertainment;Racing, Driving;1-2;0;;;;;;;;;;;us;
Motorhead (USA);Motorhead (USA);Playstation;;1998;Digital Illusions;Racing, Driving;1-2;0;;;;;;;;;;;;
Mr. Driller (USA);Mr. Driller (USA);Playstation;;2000;Namco;Puzzle;1;0;;;;;;;;;;;us;
Ms. Pac-Man Maze Madness (USA) (Demo);Ms. Pac-Man Maze Madness (USA) (Demo);Playstation;;2000;Namco;Puzzle;1-4;0;;;;;;;;;;en;us;
Ms. Pac-Man Maze Madness (USA) (Rev 1);Ms. Pac-Man Maze Madness (USA) (Rev 1);Playstation;;2000;Namco;Puzzle;1-4;0;;;;;;;;;;;us;
Ms. Pac-Man Maze Madness (USA);Ms. Pac-Man Maze Madness (USA);Playstation;;2000;Namco;Puzzle;1-4;0;;;;;;;;;;en;us;
Mummy, The (USA);Mummy, The (USA);Playstation;;2000;Konami;Adventure;1;0;;;;;;;;;;en;us;
Muppet Monster Adventure (USA);Muppet Monster Adventure (USA);Playstation;;2000;Magenta Software;Platform;1;0;;;;;;;;;;en;us;
Muppet RaceMania (USA);Muppet RaceMania (USA);Playstation;;2000;Jim Henson Interactive;Racing, Driving;1-2;0;;;;;;;;;;;us;
My Disney Kitchen (USA);My Disney Kitchen (USA);Playstation;;2002;Disney Interactive;Educational;1;0;;;;;;;;;;en,fr,de,es,it;us;
Myst (USA);Myst (USA);Playstation;;1996;Cyan;Adventure;1;0;;;;;;;;;;;us;
N-Gen Racing (USA);N-Gen Racing (USA);Playstation;;2000;Curly Monsters;Racing, Driving;2;0;;;;;;;;;;en;us;
N2O - Nitrous Oxide (USA);N2O - Nitrous Oxide (USA);Playstation;;1998;Gremlin Interactive;Action;1;0;;;;;;;;;;;us;
NASCAR 2000 (USA);NASCAR 2000 (USA);Playstation;;1999;Stormfront;Racing, Driving;1-2;0;;;;;;;;;;en;us;
NASCAR 2001 (USA);NASCAR 2001 (USA);Playstation;;2000;Black Box;Racing, Driving;1-2;0;;;;;;;;;;en;us;
NASCAR 98 (USA);NASCAR 98 (USA);Playstation;;1997;Papyrus Design;Racing, Driving;1-2;0;;;;;;;;;;en;us;
NASCAR 98 Collector's Edition (USA);NASCAR 98 Collector's Edition (USA);Playstation;;1997;Stormfront;Racing, Driving;1-2;0;;;;;;;;;;en;us;
NASCAR 99 (USA);NASCAR 99 (USA);Playstation;;1998;Stormfront;Racing, Driving;1-2;0;;;;;;;;;;en;us;
NASCAR 99 Legacy (USA);NASCAR 99 Legacy (USA);Playstation;;1999;Stormfront;Racing, Driving;1-2;0;;;;;;;;;;en;us;
NASCAR Heat (USA);NASCAR Heat (USA);Playstation;;2000;Monster Games;Racing, Driving;1-2;0;;;;;;;;;;en;us;
NASCAR Racing (USA);NASCAR Racing (USA);Playstation;;1996;Papyrus Design Group;Racing, Driving;1;0;;;;;;;;;;en;us;
NASCAR Rumble (USA);NASCAR Rumble (USA);Playstation;;2000;Electronic Arts;Racing, Driving;1-2;0;;;;;;;;;;;us;
NASCAR Thunder 2002 (USA);NASCAR Thunder 2002 (USA);Playstation;;2001;Black Box;Racing, Driving;2;0;;;;;;;;;;en;us;
NASCAR Thunder 2003 (USA);NASCAR Thunder 2003 (USA);Playstation;;2002;Budcat;Racing, Driving;1-2;0;;;;;;;;;;en;us;
NASCAR Thunder 2004 (USA);NASCAR Thunder 2004 (USA);Playstation;;2003;Budcat;Racing, Driving;1-2;0;;;;;;;;;;en;us;
NBA 2Ball (USA) (Demo);NBA 2Ball (USA) (Demo);Playstation;;;;;;0;;;;;;;;;;;us;
NBA Basketball 2000 (USA);NBA Basketball 2000 (USA);Playstation;;1999;Radical Entertainment;Sports;1-2;0;;;;;;;;;;en;us;
NBA Fastbreak '98 (USA);NBA Fastbreak '98 (USA);Playstation;;1997;Midway;Sports;1-8;0;;;;;;;;;;en;us;
NBA Hangtime (USA);NBA Hangtime (USA);Playstation;;1997;Midway;Sports;4+;0;;;;;;;;;;en;us;
NBA Hoopz (USA);NBA Hoopz (USA);Playstation;;2001;Midway;Sports;1-2;0;;;;;;;;;;en;us;
NBA Jam - Tournament Edition (USA);NBA Jam - Tournament Edition (USA);Playstation;;1995;Midway;Sports;1-4;0;;;;;;;;;;;us;
NBA Jam Extreme (USA);NBA Jam Extreme (USA);Playstation;;1996;Sculptured Software;Sports;1-2;0;;;;;;;;;;en;us;
NBA Live 2000 (USA);NBA Live 2000 (USA);Playstation;;1999;EA Sports;Sports;1-2;0;;;;;;;;;;en;us;
NBA Live 2001 (USA);NBA Live 2001 (USA);Playstation;;2000;Electronic Arts;Sports;1-8;0;;;;;;;;;;en;us;
NBA Live 2002 (USA);NBA Live 2002 (USA);Playstation;;2001;EA Sports;Sports;1-2;0;;;;;;;;;;en;us;
NBA Live 2003 (USA);NBA Live 2003 (USA);Playstation;;2002;Electronic Arts;Sports;1-8;0;;;;;;;;;;en;us;
NBA Live 96 (USA);NBA Live 96 (USA);Playstation;;1996;Electronic Arts;Sports;1-8;0;;;;;;;;;;en;us;
NBA Live 97 (USA);NBA Live 97 (USA);Playstation;;1996;Electronic Arts;Sports;1-2;0;;;;;;;;;;en;us;
NBA Live 98 (USA);NBA Live 98 (USA);Playstation;;1997;EA Sports;Sports;1-2;0;;;;;;;;;;en;us;
NBA Live 99 (USA);NBA Live 99 (USA);Playstation;;1998;Electronic Arts;Sports;1-2;0;;;;;;;;;;en;us;
NBA Shoot Out '97 (USA);NBA Shoot Out '97 (USA);Playstation;;1997;Sony Computer Entertainment;Sports;1-8;0;;;;;;;;;;en;us;
NBA Shoot Out (USA);NBA Shoot Out (USA);Playstation;;1996;Team Soho;Sports;1-8;0;;;;;;;;;;en;us;
NBA ShootOut 2000 (USA);NBA ShootOut 2000 (USA);Playstation;;1999;989;Sports;1-8;0;;;;;;;;;;en;us;
NBA ShootOut 2001 (USA) (Demo);NBA ShootOut 2001 (USA) (Demo);Playstation;;2000;Killer Game;Sports;1-2;0;;;;;;;;;;en;us;
NBA ShootOut 2001 (USA);NBA ShootOut 2001 (USA);Playstation;;2000;Killer Game;Sports;1-2;0;;;;;;;;;;en;us;
NBA ShootOut 2002 (USA) (Demo);NBA ShootOut 2002 (USA) (Demo);Playstation;;2001;989 Sports;Sports;1-2;0;;;;;;;;;;en;us;
NBA ShootOut 2002 (USA);NBA ShootOut 2002 (USA);Playstation;;2001;989 Sports;Sports;1-2;0;;;;;;;;;;en;us;
NBA ShootOut 2003 (USA);NBA ShootOut 2003 (USA);Playstation;;2002;989 Sports;Sports;2;0;;;;;;;;;;en;us;
